,최초승차역ID,최종하차역ID,총통행거리,이용량,이비카드정류장ID_승차,정류소명_승차,표준정류장ID_승차,WGS84위도_승차,WGS84경도_승차,이비카드정류장ID_하차,정류소명_하차,표준정류장ID_하차,WGS84위도_하차,WGS84경도_하차,직선거리
123825,4108037.0,4120437.0,10190,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4120437.0,반도3.금강,233000996.0,37.1802,127.1032333,7.13117
123826,4108037.0,4120437.0,10780,2,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4120437.0,반도3.금강,233000996.0,37.1802,127.1032333,7.13117
123827,4108037.0,4120453.0,9330,4,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4120453.0,LH65블럭.하우스디더레이크.나래학교,233000997.0,37.1760167,127.1051833,7.61985
123828,4108037.0,4120453.0,10680,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4120453.0,LH65블럭.하우스디더레이크.나래학교,233000997.0,37.1760167,127.1051833,7.61985
123829,4108037.0,4120457.0,3560,8,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4120457.0,예당고사거리,233002440.0,37.2091833,127.08181670000002,3.39158
123830,4108037.0,4120978.0,10310,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4120978.0,KCC스위첸,233002427.0,37.2012,127.11896670000002,6.30566
123832,4108037.0,4121766.0,4450,5,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4121766.0,한미약품,233002442.0,37.2092333,127.09185,3.91939
123834,4108037.0,4121996.0,11060,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4121996.0,센트럴힐즈.금강,233000120.0,37.1815167,127.1095167,7.3105
123835,4108037.0,4121999.0,11000,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4121999.0,호반베르디움3차,233000126.0,37.17945,127.1145667,7.75907
123837,4108037.0,4122787.0,8770,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4122787.0,동탄초교,233002495.0,37.1874833,127.0926,5.96698
123838,4108037.0,4122791.0,7780,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4122791.0,에일린의뜰.포스코,233002499.0,37.18691670000001,127.0867833,5.81051
123843,4108037.0,4130034.0,3070,17,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130034.0,능동주공단지,233001716.0,37.2130167,127.06243329999998,2.48167
123844,4108037.0,4130052.0,6160,7,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130052.0,동탄역.포스코,233000137.0,37.1995,127.0986167,5.13146
123845,4108037.0,4130053.0,4390,29,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130053.0,동양파라곤,233002092.0,37.2040333,127.07098329999998,3.56818
123846,4108037.0,4130055.0,7630,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130055.0,한화꿈에그린,233001637.0,37.1963,127.0986,5.41155
123847,4108037.0,4130098.0,6910,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130098.0,반도유보라정문,233001162.0,37.2083,127.1172,5.73049
123848,4108037.0,4130108.0,5130,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130108.0,아름다운교회,233001941.0,37.2213333,127.0801667,2.23204
123849,4108037.0,4130114.0,5610,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130114.0,동탄2파출소.농협,233001166.0,37.2092,127.1049,4.77555
123850,4108037.0,4130117.0,7330,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130117.0,대우푸르지오.호반베르디움2차,233001168.0,37.1981333,127.11685,6.37296
123851,4108037.0,4130117.0,7540,3,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130117.0,대우푸르지오.호반베르디움2차,233001168.0,37.1981333,127.11685,6.37296
123852,4108037.0,4130117.0,9660,2,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130117.0,대우푸르지오.호반베르디움2차,233001168.0,37.1981333,127.11685,6.37296
123853,4108037.0,4130120.0,2900,9,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130120.0,동탄이마트.한림대병원,233001619.0,37.2144833,127.07783329999998,2.70474
123854,4108037.0,4130121.0,3120,10,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130121.0,우미제일.전하리교회,233100553.0,37.2121333,127.0793833,2.99947
123855,4108037.0,4130123.0,1190,55,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130123.0,삼성반도체후문,233001212.0,37.2276667,127.07068329999998,1.14201
123856,4108037.0,4130127.0,800,33,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130127.0,빅마켓앞,233000115.0,37.23045,127.06806670000002,0.75755
123857,4108037.0,4130129.0,4190,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130129.0,진안동,233000671.0,37.2130167,127.0393,3.19893
123858,4108037.0,4130129.0,4200,6,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130129.0,진안동,233000671.0,37.2130167,127.0393,3.19893
123859,4108037.0,4130129.0,4243,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130129.0,진안동,233000671.0,37.2130167,127.0393,3.19893
123860,4108037.0,4130130.0,7410,6,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130130.0,한일타운아파트,233000098.0,37.2003333,127.0377,4.45134
123861,4108037.0,4130132.0,9580,3,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130132.0,진안5통.병점육교,233000950.0,37.2089833,127.03043329999998,4.05545
123862,4108037.0,4130133.0,9440,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130133.0,안용중학교.현충탑,233000670.0,37.2055667,127.02191670000002,4.85956
123863,4108037.0,4130133.0,10440,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130133.0,안용중학교.현충탑,233000670.0,37.2055667,127.02191670000002,4.85956
123864,4108037.0,4130134.0,9810,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130134.0,송산동입구,233000669.0,37.20585,127.0177833,5.11333
123865,4108037.0,4130135.0,11140,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130135.0,안녕농협삼거리,233000604.0,37.2053,127.01425,5.39483
123866,4108037.0,4130136.0,10590,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130136.0,남수원현대아파트,233000603.0,37.2076667,127.0105167,5.50687
123867,4108037.0,4130138.0,11340,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130138.0,용주사,233000601.0,37.2105167,127.0043,5.81434
123868,4108037.0,4130138.0,12340,4,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130138.0,용주사,233000601.0,37.2105167,127.0043,5.81434
123869,4108037.0,4130157.0,20530,2,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130157.0,장안대학,233000833.0,37.2141,126.9437,10.74585
123870,4108037.0,4130292.0,18170,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130292.0,국민체육센터,233002218.0,37.2214,126.9522167,9.85131
123871,4108037.0,4130387.0,16110,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4130387.0,동화휴먼시아6단지,233001758.0,37.2148333,126.96055,9.27575
123877,4108037.0,4131034.0,17320,2,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4131034.0,중심상가.화성고용센터,233001659.0,37.2161,126.9591167,9.36558
123886,4108037.0,4151651.0,5910,9,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4151651.0,병점역사거리,233000702.0,37.2069167,127.0356333,3.93398
123887,4108037.0,4151723.0,6940,4,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4151723.0,우남아파트,233000068.0,37.1993667,127.0485167,4.17626
123890,4108037.0,4170243.0,8853,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170243.0,동탄1동주민센터,233001679.0,37.20665,127.0725667,3.32136
123891,4108037.0,4170255.0,5790,4,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170255.0,반송고등학교,233001961.0,37.1932167,127.07738329999998,4.87479
123892,4108037.0,4170255.0,6590,6,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170255.0,반송고등학교,233001961.0,37.1932167,127.07738329999998,4.87479
123893,4108037.0,4170258.0,5700,6,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170258.0,동부출장소앞,233000676.0,37.2080833,127.0361333,3.80364
123894,4108037.0,4170270.0,11250,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170270.0,DM디스플레이,233002116.0,37.1656167,127.08775,8.07816
123895,4108037.0,4170271.0,5060,4,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170271.0,병점사거리,233000703.0,37.2083833,127.0344333,3.87058
123896,4108037.0,4170271.0,5070,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170271.0,병점사거리,233000703.0,37.2083833,127.0344333,3.87058
123897,4108037.0,4170282.0,10620,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170282.0,산척리,233002114.0,37.171,127.09,7.56828
123898,4108037.0,4170290.0,5751,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170290.0,자연앤아너스빌.한마음초교,233001667.0,37.20825,127.05473329999998,3.08136
123899,4108037.0,4170336.0,4960,5,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170336.0,자연앤아너스빌,233001939.0,37.2085667,127.0608,2.97854
123900,4108037.0,4170340.0,7290,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170340.0,유엔아이,233001920.0,37.20385,127.03383329999998,4.30351
123901,4108037.0,4170340.0,7940,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170340.0,유엔아이,233001920.0,37.20385,127.03383329999998,4.30351
123902,4108037.0,4170340.0,8940,2,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170340.0,유엔아이,233001920.0,37.20385,127.03383329999998,4.30351
123903,4108037.0,4170347.0,5560,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170347.0,신창미션힐,233001622.0,37.2035167,127.04195,3.9623
123904,4108037.0,4170352.0,6617,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170352.0,한신아파트,233002344.0,37.2033167,127.04201670000002,3.97953
123905,4108037.0,4170353.0,2900,3,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170353.0,신미주아파트앞,233000109.0,37.2146333,127.05178329999998,2.47636
123906,4108037.0,4170354.0,5170,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170354.0,센트럴상록.동원1차,233000122.0,37.20925,127.1000167,4.43659
123907,4108037.0,4170354.0,5180,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170354.0,센트럴상록.동원1차,233000122.0,37.20925,127.1000167,4.43659
123908,4108037.0,4170392.0,5530,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170392.0,계룡.영천초,233000131.0,37.2040333,127.10475,5.13569
123909,4108037.0,4170392.0,6110,5,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170392.0,계룡.영천초,233000131.0,37.2040333,127.10475,5.13569
123910,4108037.0,4170394.0,6050,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170394.0,반도1차.경남,233000164.0,37.2031833,127.1106,5.58777
123911,4108037.0,4170394.0,6630,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170394.0,반도1차.경남,233000164.0,37.2031833,127.1106,5.58777
123912,4108037.0,4170394.0,6640,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170394.0,반도1차.경남,233000164.0,37.2031833,127.1106,5.58777
123913,4108037.0,4170400.0,4340,3,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170400.0,한화꿈에그린아파트,233001677.0,37.20681670000001,127.06655,3.19529
123914,4108037.0,4170407.0,4610,6,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170407.0,센트럴파크,233001675.0,37.2080333,127.0639333,3.03996
123915,4108037.0,4170429.0,15910,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170429.0,봉담휴먼빌아파트,233002372.0,37.2140333,126.9699167,8.49871
123916,4108037.0,4170481.0,4110,38,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170481.0,한빛마을.석우중학교(중),233001216.0,37.20831670000001,127.06925,3.07009
123917,4108037.0,4170490.0,4748,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170490.0,미득골마을,233002068.0,37.2199833,127.03695,2.80564
123918,4108037.0,4170527.0,6442,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170527.0,두산신일아파트,233001690.0,37.2015667,127.0542667,3.81821
123919,4108037.0,4170542.0,5320,2,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170542.0,상록.테크노밸리.GS자이,233002436.0,37.2070167,127.0986,4.51212
123920,4108037.0,4170542.0,5330,4,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170542.0,상록.테크노밸리.GS자이,233002436.0,37.2070167,127.0986,4.51212
123921,4108037.0,4170653.0,6060,13,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170653.0,나루마을상가,233001296.0,37.1931167,127.07315,4.79517
123922,4108037.0,4170663.0,3270,11,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170663.0,이주단지,233001436.0,37.2117667,127.0641167,2.62656
123923,4108037.0,4170723.0,5750,4,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170723.0,우남퍼스트빌,233000130.0,37.2031667,127.0986,4.82068
123924,4108037.0,4170723.0,5760,4,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170723.0,우남퍼스트빌,233000130.0,37.2031667,127.0986,4.82068
123925,4108037.0,4170806.0,6400,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170806.0,동탄역(서측),233003084.0,37.1995833,127.0960833,4.98575
123926,4108037.0,4170806.0,7040,2,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170806.0,동탄역(서측),233003084.0,37.1995833,127.0960833,4.98575
123927,4108037.0,4170914.0,3590,18,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170914.0,개나리공원,233001437.0,37.21135,127.06771670000002,2.7128
123928,4108037.0,4170918.0,15660,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170918.0,와우농협앞,233001457.0,37.218,126.9746333,7.98043
123929,4108037.0,4170922.0,4730,8,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170922.0,주공4단지,233001686.0,37.2084167,127.04456670000002,3.37167
123930,4108037.0,4170937.0,5260,8,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170937.0,동탄2동주민센터,233001639.0,37.1964167,127.0728833,4.43143
123931,4108037.0,4170942.0,7060,3,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170942.0,반도.모아아파트,233001491.0,37.2019167,127.11415,5.92023
123932,4108037.0,4170943.0,5190,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170943.0,상록.경남아파트.이주택지,233001492.0,37.2068333,127.1105667,5.33478
123933,4108037.0,4170943.0,6210,2,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170943.0,상록.경남아파트.이주택지,233001492.0,37.2068333,127.1105667,5.33478
123934,4108037.0,4170943.0,6220,3,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170943.0,상록.경남아파트.이주택지,233001492.0,37.2068333,127.1105667,5.33478
123935,4108037.0,4170943.0,13990,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170943.0,상록.경남아파트.이주택지,233001492.0,37.2068333,127.1105667,5.33478
123936,4108037.0,4170944.0,5040,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170944.0,성원아파트.이지더원,233001493.0,37.2086833,127.1084333,5.06086
123937,4108037.0,4170944.0,5930,6,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170944.0,성원아파트.이지더원,233001493.0,37.2086833,127.1084333,5.06086
123938,4108037.0,4170963.0,5045,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170963.0,반월1통.빅마켓앞,233000102.0,37.2291833,127.06506670000002,0.73255
123939,4108037.0,4170970.0,5720,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170970.0,풍성신미주(중),233001283.0,37.1995167,127.0638833,3.98575
123940,4108037.0,4170971.0,8250,1,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170971.0,풍성신미주아파트(중),233001644.0,37.1994667,127.06341670000002,3.98989
123941,4108037.0,4170974.0,4580,36,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170974.0,메타폴리스(중),233001218.0,37.2043,127.06745,3.48311
123942,4108037.0,4170976.0,3440,3,4108037.0,신영통현대타운.두산위브,233000117.0,37.2353333,127.0621,4170976.0,예당마을.롯데캐슬(중),233001282.0,37.2116333,127.0728,2.80044
