,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,govern,lat,lng,이비노선ID,표준노선ID
8038,89433,233000034,16,12,사곡1리,233000476,37434.0,화성시,37.0689,126.80925,233000034.0,41008118.0
8039,89434,233000034,16,13,장안우체국,233002512,55389.0,화성시,37.0721167,126.81395,233000034.0,41008118.0
8040,89435,233000034,16,14,사곡6리,233000487,37431.0,화성시,37.0749667,126.8153333,233000034.0,41008118.0
8041,89436,233000034,16,15,장안여자중학교,233000486,36917.0,화성시,37.0785667,126.8154,233000034.0,41008118.0
8042,89437,233000034,16,16,조암터미널,233002665,55076.0,화성시,37.0819,126.8161,233000034.0,41008118.0
8043,89438,233000035,2-2,1,조암터미널,233000929,36011.0,화성시,37.08215,126.8155833,233000035.0,41008119.0
8044,89439,233000035,2-2,2,조암삼거리(경유),277102392,,화성시,37.0809333,126.81455,233000035.0,41008119.0
8045,89440,233000035,2-2,3,장안여자중학교,233000992,36797.0,화성시,37.0785667,126.8152167,233000035.0,41008119.0
8046,89441,233000035,2-2,4,사곡6리,233000496,36910.0,화성시,37.0748167,126.81515,233000035.0,41008119.0
8047,89442,233000035,2-2,5,장안우체국,233002511,55388.0,화성시,37.0721667,126.81385,233000035.0,41008119.0
8048,89443,233000035,2-2,6,사곡1리,233000993,37478.0,화성시,37.0690833,126.8092167,233000035.0,41008119.0
8049,89444,233000035,2-2,7,장자터,233001776,37834.0,화성시,37.0664833,126.8021667,233000035.0,41008119.0
8050,89445,233000035,2-2,8,기아생활관,233000485,36918.0,화성시,37.0643833,126.7956167,233000035.0,41008119.0
8051,89446,233000035,2-2,9,화산삼거리,233000484,37604.0,화성시,37.0626167,126.79233329999998,233000035.0,41008119.0
8052,89447,233000035,2-2,10,화산1리,233001185,36786.0,화성시,37.06191670000001,126.78946670000002,233000035.0,41008119.0
8053,89448,233000035,2-2,11,석천2리입구,233001003,37477.0,화성시,37.05635,126.7813333,233000035.0,41008119.0
8054,89449,233000035,2-2,12,매향2리,233001245,36922.0,화성시,37.05105,126.7694,233000035.0,41008119.0
8055,89450,233000035,2-2,13,매향리,233002266,55134.0,화성시,37.0444333,126.7676333,233000035.0,41008119.0
8056,89451,233000035,2-2,14,석천3리,233001357,36956.0,화성시,37.0429667,126.7707167,233000035.0,41008119.0
8057,89452,233000035,2-2,15,석천4리종점,233001359,36955.0,화성시,37.0401667,126.77051670000002,233000035.0,41008119.0
8058,89453,233000035,2-2,16,농장축산,233001364,37523.0,화성시,37.0383333,126.7742833,233000035.0,41008119.0
8059,89454,233000035,2-2,17,석천리,233001365,36954.0,화성시,37.0421167,126.7772667,233000035.0,41008119.0
8060,89455,233000035,2-2,18,돌담학습체험장,233001367,36953.0,화성시,37.04625,126.78091670000002,233000035.0,41008119.0
8061,89457,233000035,2-2,20,석천1리마을회관,233001369,37521.0,화성시,37.0531333,126.78765,233000035.0,41008119.0
8062,89458,233000035,2-2,21,석천초등학교,233001370,36952.0,화성시,37.0548333,126.78973329999998,233000035.0,41008119.0
8063,89459,233000035,2-2,22,석천1리포도원,233001054,36825.0,화성시,37.0581833,126.7939,233000035.0,41008119.0
8064,89460,233000035,2-2,23,기아2차아파트앞,233001057,36824.0,화성시,37.06045,126.79305,233000035.0,41008119.0
8065,89461,233000035,2-2,24,화산삼거리,233001011,37474.0,화성시,37.06255,126.7925167,233000035.0,41008119.0
8066,89462,233000035,2-2,25,기아생활관,233000477,36904.0,화성시,37.0643167,126.79586670000002,233000035.0,41008119.0
8067,89463,233000035,2-2,26,장자터,233001780,37839.0,화성시,37.06641670000001,126.80225,233000035.0,41008119.0
8068,89464,233000035,2-2,27,사곡1리,233000476,37434.0,화성시,37.0689,126.80925,233000035.0,41008119.0
8069,89465,233000035,2-2,28,장안우체국,233002512,55389.0,화성시,37.0721167,126.81395,233000035.0,41008119.0
8070,89466,233000035,2-2,29,사곡6리,233000487,37431.0,화성시,37.0749667,126.8153333,233000035.0,41008119.0
8071,89467,233000035,2-2,30,장안여자중학교,233000486,36917.0,화성시,37.0785667,126.8154,233000035.0,41008119.0
8072,89468,233000035,2-2,31,조암터미널,233000928,36013.0,화성시,37.0822333,126.8158,233000035.0,41008119.0
8074,89469,233000036,18,1,조암터미널,233000929,36011.0,화성시,37.08215,126.8155833,233000036.0,41008120.0
8075,89470,233000036,18,2,조암삼거리(경유),277102392,,화성시,37.0809333,126.81455,233000036.0,41008120.0
8076,89471,233000036,18,3,장안여자중학교,233000992,36797.0,화성시,37.0785667,126.8152167,233000036.0,41008120.0
8077,89472,233000036,18,4,사곡6리,233000496,36910.0,화성시,37.0748167,126.81515,233000036.0,41008120.0
8078,89473,233000036,18,5,장안우체국,233002511,55388.0,화성시,37.0721667,126.81385,233000036.0,41008120.0
8079,89474,233000036,18,6,사곡1리,233000993,37478.0,화성시,37.0690833,126.8092167,233000036.0,41008120.0
8080,89475,233000036,18,7,장자터,233001776,37834.0,화성시,37.0664833,126.8021667,233000036.0,41008120.0
8081,89476,233000036,18,8,기아생활관,233000485,36918.0,화성시,37.0643833,126.7956167,233000036.0,41008120.0
8082,89477,233000036,18,9,화산삼거리,233000484,37604.0,화성시,37.0626167,126.79233329999998,233000036.0,41008120.0
8083,89478,233000036,18,10,화산1리,233001185,36786.0,화성시,37.06191670000001,126.78946670000002,233000036.0,41008120.0
8084,89479,233000036,18,11,석천2리입구,233001003,37477.0,화성시,37.05635,126.7813333,233000036.0,41008120.0
8085,89480,233000036,18,12,매향2리,233001245,36922.0,화성시,37.05105,126.7694,233000036.0,41008120.0
8086,89481,233000036,18,13,매향3리입구,233001777,37835.0,화성시,37.052,126.7649,233000036.0,41008120.0
8087,89482,233000036,18,14,노루물입구,233001377,37388.0,화성시,37.0531333,126.7631167,233000036.0,41008120.0
8088,89483,233000036,18,15,매향3리회센터,233001378,37518.0,화성시,37.0552167,126.7574,233000036.0,41008120.0
8089,89484,233000036,18,16,매향3리선착장,233003114,36991.0,화성시,37.0742167,126.7332,233000036.0,41008120.0
8090,89485,233000036,18,17,궁평항(회차),233001799,37837.0,화성시,37.1153,126.68371670000002,233000036.0,41008120.0
8094,89489,233000036,18,21,매향3리선착장,233003115,36992.0,화성시,37.0739833,126.7329,233000036.0,41008120.0
8095,89490,233000036,18,22,매향3리회센터,233001778,37836.0,화성시,37.05505,126.7572167,233000036.0,41008120.0
8096,89491,233000036,18,23,노루물입구,233001380,36990.0,화성시,37.053,126.7629667,233000036.0,41008120.0
8097,89492,233000036,18,24,매향3리.가로지입구,233001779,37838.0,화성시,37.0518167,126.7648,233000036.0,41008120.0
8098,89493,233000036,18,25,매향2리,233000479,36921.0,화성시,37.051,126.7695667,233000036.0,41008120.0
8099,89494,233000036,18,26,석천2리입구,233000478,36903.0,화성시,37.0562667,126.7814667,233000036.0,41008120.0
8100,89495,233000036,18,27,화산1리입구,233001010,37475.0,화성시,37.0617167,126.78933329999998,233000036.0,41008120.0
8101,89496,233000036,18,28,화산삼거리,233001011,37474.0,화성시,37.06255,126.7925167,233000036.0,41008120.0
8102,89497,233000036,18,29,기아생활관,233000477,36904.0,화성시,37.0643167,126.79586670000002,233000036.0,41008120.0
8103,89498,233000036,18,30,장자터,233001780,37839.0,화성시,37.06641670000001,126.80225,233000036.0,41008120.0
8104,89499,233000036,18,31,사곡1리,233000476,37434.0,화성시,37.0689,126.80925,233000036.0,41008120.0
8105,89500,233000036,18,32,장안우체국,233002512,55389.0,화성시,37.0721167,126.81395,233000036.0,41008120.0
8106,89501,233000036,18,33,사곡6리,233000487,37431.0,화성시,37.0749667,126.8153333,233000036.0,41008120.0
8107,89502,233000036,18,34,장안여자중학교,233000486,36917.0,화성시,37.0785667,126.8154,233000036.0,41008120.0
8108,89503,233000036,18,35,조암터미널,233000928,36013.0,화성시,37.0822333,126.8158,233000036.0,41008120.0
8110,89504,233000038,4-1,1,조암터미널,233000929,36011.0,화성시,37.08215,126.8155833,233000038.0,41008122.0
8111,89505,233000038,4-1,2,조암삼거리(경유),277102392,,화성시,37.0809333,126.81455,233000038.0,41008122.0
8112,89506,233000038,4-1,3,장안여자중학교,233000992,36797.0,화성시,37.0785667,126.8152167,233000038.0,41008122.0
8113,89507,233000038,4-1,4,사곡6리,233000496,36910.0,화성시,37.0748167,126.81515,233000038.0,41008122.0
8114,89508,233000038,4-1,5,장안우체국,233002511,55388.0,화성시,37.0721667,126.81385,233000038.0,41008122.0
8115,89509,233000038,4-1,6,사곡1리,233000993,37478.0,화성시,37.0690833,126.8092167,233000038.0,41008122.0
8116,89510,233000038,4-1,7,장자터,233001776,37834.0,화성시,37.0664833,126.8021667,233000038.0,41008122.0
8117,89511,233000038,4-1,8,기아생활관,233000485,36918.0,화성시,37.0643833,126.7956167,233000038.0,41008122.0
8118,89512,233000038,4-1,9,화산삼거리,233001554,36701.0,화성시,37.0626667,126.79246670000002,233000038.0,41008122.0
8119,89513,233000038,4-1,10,기아2차아파트앞,233002268,55143.0,화성시,37.0604667,126.7929,233000038.0,41008122.0
8120,89514,233000038,4-1,11,석천1리포도원,233000473,36906.0,화성시,37.05806670000001,126.7937667,233000038.0,41008122.0
8121,89515,233000038,4-1,12,두레자연중고등학교,233001383,36951.0,화성시,37.0564,126.79528329999998,233000038.0,41008122.0
8122,89516,233000038,4-1,13,이화1리앞,233000472,36877.0,화성시,37.0471,126.7950333,233000038.0,41008122.0
8123,89517,233000038,4-1,14,이화2리앞(이화병원),233001048,36828.0,화성시,37.0421833,126.7974,233000038.0,41008122.0
8124,89518,233000038,4-1,15,이화3리입구,233001049,37500.0,화성시,37.04035,126.80005,233000038.0,41008122.0
8125,89519,233000038,4-1,16,슈마타운,233000471,36878.0,화성시,37.03605,126.80348329999998,233000038.0,41008122.0
8126,89520,233000038,4-1,17,애덕가정,233000470,37435.0,화성시,37.0328,126.8023,233000038.0,41008122.0
8127,89521,233000038,4-1,18,이화리종점,233001052,37499.0,화성시,37.0282,126.79655,233000038.0,41008122.0
8187,89578,233000038,4-1,75,이화리종점,233001053,37498.0,화성시,37.02815,126.7967333,233000038.0,41008122.0
8188,89579,233000038,4-1,76,애덕의.가정,233001051,36826.0,화성시,37.0327167,126.8024833,233000038.0,41008122.0
8189,89580,233000038,4-1,77,슈마타운,233001050,36827.0,화성시,37.0363,126.8035,233000038.0,41008122.0
8190,89581,233000038,4-1,78,이화3리입구,233000469,36879.0,화성시,37.0404667,126.8002,233000038.0,41008122.0
8191,89582,233000038,4-1,79,이화2리앞,233000468,36880.0,화성시,37.0422833,126.7976333,233000038.0,41008122.0
8192,89583,233000038,4-1,80,이화1리앞,233001047,36829.0,화성시,37.0471333,126.7952167,233000038.0,41008122.0
8193,89584,233000038,4-1,81,두레자연중고교,233001384,36950.0,화성시,37.05645,126.79546670000002,233000038.0,41008122.0
8194,89585,233000038,4-1,82,석천1리포도원,233001054,36825.0,화성시,37.0581833,126.7939,233000038.0,41008122.0
8195,89586,233000038,4-1,83,기아2차아파트앞,233001057,36824.0,화성시,37.06045,126.79305,233000038.0,41008122.0
8196,89587,233000038,4-1,84,화산삼거리,233001011,37474.0,화성시,37.06255,126.7925167,233000038.0,41008122.0
8197,89588,233000038,4-1,85,기아생활관,233000477,36904.0,화성시,37.0643167,126.79586670000002,233000038.0,41008122.0
8198,89589,233000038,4-1,86,장자터,233001780,37839.0,화성시,37.06641670000001,126.80225,233000038.0,41008122.0
8199,89590,233000038,4-1,87,사곡1리,233000476,37434.0,화성시,37.0689,126.80925,233000038.0,41008122.0
8200,89591,233000038,4-1,88,장안우체국,233002512,55389.0,화성시,37.0721167,126.81395,233000038.0,41008122.0
8201,89592,233000038,4-1,89,사곡6리,233000487,37431.0,화성시,37.0749667,126.8153333,233000038.0,41008122.0
8202,89593,233000038,4-1,90,장안여자중학교,233000486,36917.0,화성시,37.0785667,126.8154,233000038.0,41008122.0
8203,89594,233000038,4-1,91,조암터미널,233000928,36013.0,화성시,37.0822333,126.8158,233000038.0,41008122.0
8205,89595,233000040,6,1,조암터미널,233000929,36011.0,화성시,37.08215,126.8155833,233000040.0,41008124.0
8206,89596,233000040,6,2,조암삼거리(경유),277102392,,화성시,37.0809333,126.81455,233000040.0,41008124.0
8207,89597,233000040,6,3,조암8리,233000372,37397.0,화성시,37.0812667,126.81038329999998,233000040.0,41008124.0
8208,89598,233000040,6,4,우정초등학교,233000371,36836.0,화성시,37.0808167,126.8017,233000040.0,41008124.0
8209,89599,233000040,6,5,조암4리앞,233000370,36837.0,화성시,37.0822667,126.7963667,233000040.0,41008124.0
8210,89600,233000040,6,6,운평2리,233001156,37487.0,화성시,37.0845833,126.78073329999998,233000040.0,41008124.0
8211,89601,233000040,6,7,운평리,233002328,55159.0,화성시,37.0909,126.7820167,233000040.0,41008124.0
8212,89602,233000040,6,8,원안3리,233001390,37544.0,화성시,37.0968333,126.7858667,233000040.0,41008124.0
8213,89603,233000040,6,9,원안2리,233001391,37543.0,화성시,37.1006167,126.7862667,233000040.0,41008124.0
8214,89604,233000040,6,10,복지회관,233001393,36724.0,화성시,37.1002333,126.7837167,233000040.0,41008124.0
8215,89605,233000040,6,11,거물마을,233001396,36968.0,화성시,37.1019167,126.78076670000002,233000040.0,41008124.0
8216,89606,233000040,6,12,원안1리종점,233001397,36967.0,화성시,37.1056833,126.7768667,233000040.0,41008124.0
8217,89607,233000040,6,13,거물마을,233001398,36966.0,화성시,37.10185,126.78083329999998,233000040.0,41008124.0
8218,89608,233000040,6,14,복지회관,233001399,36723.0,화성시,37.1002,126.7836667,233000040.0,41008124.0
8219,89609,233000040,6,15,원안2리,233001507,37404.0,화성시,37.1004333,126.78638329999998,233000040.0,41008124.0
8220,89610,233000040,6,16,원안3리,233000454,36890.0,화성시,37.1004,126.79103329999998,233000040.0,41008124.0
8221,89611,233000040,6,17,관음사입구,233001400,36720.0,화성시,37.1016833,126.79745,233000040.0,41008124.0
8222,89612,233000040,6,18,봉래사,233001786,37825.0,화성시,37.1053,126.7980333,233000040.0,41008124.0
8223,89613,233000040,6,19,화수2리,233000453,37440.0,화성시,37.1090833,126.7997,233000040.0,41008124.0
8224,89614,233000040,6,20,화수사거리,233000452,36891.0,화성시,37.1097667,126.8020667,233000040.0,41008124.0
8225,89615,233000040,6,21,경신공업사,233001569,37622.0,화성시,37.1152667,126.8133,233000040.0,41008124.0
8226,89616,233000040,6,22,금의2리,233001401,36965.0,화성시,37.11655,126.81641670000002,233000040.0,41008124.0
8227,89617,233000040,6,23,주곡1리,233000451,36892.0,화성시,37.1163167,126.8195333,233000040.0,41008124.0
8228,89618,233000040,6,24,주곡1리,233002184,55157.0,화성시,37.1175,126.825,233000040.0,41008124.0
8229,89619,233000040,6,25,금의3리,233000450,36893.0,화성시,37.11715,126.8278,233000040.0,41008124.0
8230,89620,233000040,6,26,석포3리,233001932,37947.0,화성시,37.1205333,126.8311333,233000040.0,41008124.0
8231,89621,233000040,6,27,석포3리,233000449,37441.0,화성시,37.12125,126.83185,233000040.0,41008124.0
8232,89622,233000040,6,28,석포2리,233000448,36894.0,화성시,37.1264,126.83513329999998,233000040.0,41008124.0
8233,89623,233000040,6,29,석포2리,233000447,36895.0,화성시,37.1291167,126.8375167,233000040.0,41008124.0
8234,89624,233000040,6,30,석포초등학교,233000446,37442.0,화성시,37.1300167,126.8401167,233000040.0,41008124.0
8235,89625,233000040,6,31,석포삼거리,233000445,36896.0,화성시,37.1307333,126.84365,233000040.0,41008124.0
8236,89626,233000040,6,32,서근리,233000444,36897.0,화성시,37.1278833,126.85058329999998,233000040.0,41008124.0
8237,89627,233000040,6,33,서근리,233000443,37443.0,화성시,37.1260833,126.85755,233000040.0,41008124.0
8238,89628,233000040,6,34,화당리,233000441,36899.0,화성시,37.1216667,126.86521670000002,233000040.0,41008124.0
8239,89629,233000040,6,35,월문리,233000440,36900.0,화성시,37.1193167,126.86906670000002,233000040.0,41008124.0
8240,89630,233000040,6,36,월문초등학교,233000439,37444.0,화성시,37.1178667,126.8714,233000040.0,41008124.0
8241,89631,233000040,6,37,월문리온천입구,233000438,36901.0,화성시,37.1143167,126.8772333,233000040.0,41008124.0
8242,89632,233000040,6,38,해창1리.우리꽃식물원,233001402,37206.0,화성시,37.1130333,126.882,233000040.0,41008124.0
8243,89633,233000040,6,39,매곡리,233000391,37217.0,화성시,37.11725,126.8884667,233000040.0,41008124.0
8244,89634,233000040,6,40,한국폴리텍대학,233000390,37225.0,화성시,37.1217833,126.8929,233000040.0,41008124.0
8245,89635,233000040,6,41,제암리,233001388,37231.0,화성시,37.1240333,126.8962833,233000040.0,41008124.0
8246,89636,233000040,6,42,동양빌딩앞,233000389,36874.0,화성시,37.1270167,126.9017667,233000040.0,41008124.0
8247,89637,233000040,6,43,화성시보건소앞,233000388,36875.0,화성시,37.1287833,126.9049,233000040.0,41008124.0
8248,89638,233000040,6,44,발안만세시장,233000387,36876.0,화성시,37.1333,126.9094167,233000040.0,41008124.0
8249,89639,233000041,11,1,발안만세시장,233001394,36925.0,화성시,37.1327167,126.9086,233000041.0,41008125.0
8250,89640,233000041,11,2,발안리(경유),277102393,,화성시,37.1313167,126.9063333,233000041.0,41008125.0
8251,89641,233000041,11,3,화성시보건소앞,233000385,36844.0,화성시,37.1290667,126.90493329999998,233000041.0,41008125.0
