,Unnamed: 0,seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no,표준정류장ID,시군명,WGS84위도,WGS84경도
1703012,12840,189415,241485016,10-7,25,화성푸드통합지원센터(로컬푸드직매장),233000826,36082.0,233000826,화성시,37.1723333,126.9363
1703264,12846,189416,241485016,10-7,26,덕리,233000825,36077.0,233000825,화성시,37.1679333,126.93468329999999
1703516,12852,189417,241485016,10-7,27,팔탄입구,233000824,36073.0,233000824,화성시,37.1641833,126.9318333
1703646,12857,190771,241485052,10-8,26,진우아파트,233000823,36071.0,233000823,화성시,37.1625833,126.9311
1703686,12859,190772,241485052,10-8,27,가재3리.덕우공단입구,233000822,37301.0,233000822,화성시,37.1562833,126.92763329999998
1703694,12873,154033,241205016,79,16,향남홈플러스,233002326,55151.0,233002326,화성시,37.1313667,126.92235
1705054,12884,154034,241205016,79,17,대방노블랜드,233001957,37958.0,233001957,화성시,37.13095,126.92518329999999
1706022,12893,190028,241485038,37,84,대방노블랜드.풍림아이원,233001852,37895.0,233001852,화성시,37.1303167,126.92708329999999
1706322,12900,190029,241485038,37,85,향남중고등학교,233001853,37896.0,233001853,화성시,37.1289333,126.9269167
1706742,12907,190030,241485038,37,86,향남고등학교,233002074,55051.0,233002074,화성시,37.1277167,126.92681670000002
1707162,12914,190031,241485038,37,87,한일베라체.행정초교,233001854,37897.0,233001854,화성시,37.1260167,126.92421670000002
1707442,12921,190032,241485038,37,88,신영지웰아파트,233001988,37978.0,233001988,화성시,37.12605,126.9217
1707862,12928,190033,241485038,37,89,에일린의뜰.휴먼시아6단지,233001855,37898.0,233001855,화성시,37.126116700000004,126.91988329999998
1708012,12933,190034,241485038,37,90,신명스카이뷰.휴먼시아5단지,233001856,37899.0,233001856,화성시,37.126316700000004,126.9159
1708162,12938,190035,241485038,37,91,신명스카이뷰.우미린,233001857,37900.0,233001857,화성시,37.1277,126.91511670000001
1708252,12943,190036,241485038,37,92,우미린아파트.향일고,233001858,37901.0,233001858,화성시,37.1298333,126.91763329999999
1708402,12948,190037,241485038,37,93,신영지웰2차아파트,233001859,37902.0,233001859,화성시,37.1297167,126.91958329999999
1708552,12962,190758,241485052,10-8,13,가재3리.덕우공단입구,233000798,37302.0,233000798,화성시,37.1567667,126.92805
1708560,12966,190759,241485052,10-8,14,진우아파트,233000797,36068.0,233000797,화성시,37.1617667,126.93088329999999
1708600,12970,189407,241485016,10-7,17,팔탄입구,233000921,36074.0,233000921,화성시,37.1645833,126.9322333
1708834,12976,189408,241485016,10-7,18,덕리,233000796,36078.0,233000796,화성시,37.1679,126.93496670000002
1709086,12982,189409,241485016,10-7,19,화성푸드통합지원센터(로컬푸드직매장),233000795,36086.0,233000795,화성시,37.1726167,126.93658329999998
1709338,13013,153775,241205012,50,31,왕림휴게소,233000789,36110.0,233000789,화성시,37.2039667,126.94281670000001
1709370,13025,153776,241205012,50,32,장안대학,233000788,36113.0,233000788,화성시,37.21325,126.94403329999999
1709560,13027,92048,233000134,1001,110,삼봉마을.신안인스빌,233000787,36118.0,233000787,화성시,37.2184,126.94673329999999
1709812,13033,92049,233000134,1001,111,봉담읍행정복지센터,233000786,36122.0,233000786,화성시,37.220316700000005,126.94958329999999
1712052,13055,153580,241205008,9-1,35,동화리.동남아파트,233000785,36131.0,233000785,화성시,37.223716700000004,126.95273329999999
1712242,13061,153581,241205008,9-1,36,대진화학,233000784,36134.0,233000784,화성시,37.2254333,126.95418329999998
1712314,13131,91179,233000095,26,18,석포5리마을회관,233001381,36928.0,233001381,화성시,37.1453,126.84051670000001
1712322,13133,91180,233000095,26,19,석포5리(방농장),233001382,36927.0,233001382,화성시,37.1432,126.84185
1712330,13135,91181,233000095,26,20,석포산업단지,233001385,36926.0,233001385,화성시,37.1407333,126.83888329999999
1712338,13137,91207,233000095,26,46,외국인복지센터,233001760,37811.0,233001760,화성시,37.0866833,126.90705
1712346,13139,91232,233000095,26,71,장짐삼거리앞,233002156,55114.0,233002156,화성시,37.1387167,126.89936670000002
1712400,13164,189951,241485038,37,7,신영지웰2차아파트,233002018,37992.0,233002018,화성시,37.1299,126.91948329999998
1712460,13167,189952,241485038,37,8,우미린아파트.향일고,233002019,37995.0,233002019,화성시,37.13,126.91785
1712520,13170,189953,241485038,37,9,신명스카이뷰,233002020,37994.0,233002020,화성시,37.1281,126.9149
1712544,13173,189954,241485038,37,10,신명스카이뷰.휴먼시아5단지,233002021,37996.0,233002021,화성시,37.1261333,126.91591670000001
1712604,13176,189955,241485038,37,11,에일린의뜰.휴먼시아6단지,233002022,37993.0,233002022,화성시,37.12595,126.91938329999999
1712664,13179,189956,241485038,37,12,신영지웰아파트,233002023,37999.0,233002023,화성시,37.1258667,126.92171670000002
1712736,13182,189957,241485038,37,13,한일베라채,233002024,37998.0,233002024,화성시,37.1258333,126.92438329999999
1712760,13185,189958,241485038,37,14,향남고등학교,233002073,55053.0,233002073,화성시,37.1272167,126.92701670000001
1712832,13188,189959,241485038,37,15,향남중고등학교,233002025,37990.0,233002025,화성시,37.1289667,126.92718329999998
1712904,13192,154089,241205016,79,72,상록하늘채,233001956,37957.0,233001956,화성시,37.1311167,126.92521670000001
1713288,13201,93048,233000264,2000B,67,온석2통앞,233002221,55111.0,233002221,화성시,37.1672667,126.84718329999998
1713324,13204,93050,233000264,2000B,69,온석동입구,233002224,55113.0,233002224,화성시,37.1736667,126.8454
1713360,13207,93051,233000264,2000B,70,안장골입구,233002225,55118.0,233002225,화성시,37.179216700000005,126.84428329999999
1713396,13210,93052,233000264,2000B,71,무송그린빌리지,233002295,55177.0,233002295,화성시,37.185816700000004,126.8457833
1714836,13219,93053,233000264,2000B,72,무송1통마을입구,233001041,36045.0,233001041,화성시,37.1880333,126.8452
1716676,13229,93054,233000264,2000B,73,그린빌라.롤링힐스,233002131,55105.0,233002131,화성시,37.18955,126.84206670000002
1718516,13239,93055,233000264,2000B,74,롤링힐스,233000148,36441.0,233000148,화성시,37.1918667,126.83955
1720276,13249,92020,233000134,1001,82,대광아파트,233000191,36037.0,233000191,화성시,37.1942667,126.83403329999999
1746196,13269,92021,233000134,1001,83,공군부대입구,233000190,36036.0,233000190,화성시,37.196233299999996,126.83128329999998
1761676,13289,92022,233000134,1001,84,화성시청,233000189,36028.0,233000189,화성시,37.19835,126.82845
1795696,13310,92023,233000134,1001,85,남양뉴타운.양우내안애,233000188,36804.0,233000188,화성시,37.2023333,126.82433329999999
1809424,13334,92024,233000134,1001,86,남양중고교입구,233001318,36023.0,233001318,화성시,37.2044333,126.82215
1824949,13359,92041,233000134,1001,103,어천저수지,233002149,55106.0,233002149,화성시,37.25125,126.91481670000002
1825093,13496,91998,233000134,1001,60,어천저수지,233002150,55107.0,233002150,화성시,37.25135,126.91478329999998
1825237,13502,92015,233000134,1001,77,남양중고입구.기아남양점,233001749,37774.0,233001749,화성시,37.20515,126.82106670000002
1840762,13527,92016,233000134,1001,78,양우내안애,233002159,36024.0,233002159,화성시,37.202,126.82435
1854490,13551,92017,233000134,1001,79,화성시청,233001435,36977.0,233001435,화성시,37.1978,126.82865
1894090,13573,92018,233000134,1001,80,공군부대입구,233000208,36034.0,233000208,화성시,37.1957167,126.83171670000002
1930210,13594,92019,233000134,1001,81,대광아파트,233001043,36039.0,233001043,화성시,37.19425,126.83368329999999
1943314,13608,92986,233000264,2000B,5,그린빌라.롤링힐스,233002130,55104.0,233002130,화성시,37.1898833,126.84136670000001
1945844,13619,92987,233000264,2000B,6,무송1통마을입구,233001042,36044.0,233001042,화성시,37.1877833,126.84491670000001
1948374,13630,92988,233000264,2000B,7,무송그린빌리지,233002296,55178.0,233002296,화성시,37.184433299999995,126.84525
1950574,13641,92989,233000264,2000B,8,무송교차로,233000207,36047.0,233000207,화성시,37.1818333,126.84486670000001
1952444,13652,92990,233000264,2000B,9,안장골입구,233002216,55117.0,233002216,화성시,37.1792333,126.84416670000002
1952480,13655,92991,233000264,2000B,10,온석동입구,233002223,55112.0,233002223,화성시,37.1735833,126.84531670000001
1952516,13658,92993,233000264,2000B,12,온석2통앞,233002214,55110.0,233002214,화성시,37.1671667,126.84696670000001
1952552,13661,91510,233000126,33-2,18,3M,233001796,37843.0,233001796,화성시,37.1083167,126.83936670000001
1952553,13662,91511,233000126,33-2,19,공단입구,233001585,37630.0,233001585,화성시,37.103783299999996,126.8442
1952556,13663,91586,233000128,712,1,동탄2LH4단지,233000959,36437.0,233000959,화성시,37.2056667,127.12255
1952610,13666,91587,233000128,712,2,LH4단지후문,233002500,55406.0,233002500,화성시,37.2042833,127.1197333
1952664,13669,91588,233000128,712,3,동탄2부영아파트,233001506,37582.0,233001506,화성시,37.2049167,127.11625
1952718,13672,91589,233000128,712,4,한백초중교,233000149,36514.0,233000149,화성시,37.20725,127.11476670000002
1952772,13675,91590,233000128,712,5,이주택지.상록.경남아파트,233002429,55305.0,233002429,화성시,37.207216700000004,127.11068329999999
1954116,13687,91591,233000128,712,6,성원아파트.이지더원,233002430,55306.0,233002430,화성시,37.2090667,127.1084167
1956516,13699,91592,233000128,712,7,동탄2파출소.농협,233002431,55307.0,233002431,화성시,37.2095167,127.10436670000001
1958916,13711,91593,233000128,712,8,동원1차.센트럴상록,233002432,55308.0,233002432,화성시,37.2095167,127.09966670000001
1959276,13719,91594,233000128,712,9,한미약품.푸르지오,233002443,55315.0,233002443,화성시,37.2095333,127.09183329999999
1967256,13740,91595,233000128,712,10,예당고사거리,233002439,55311.0,233002439,화성시,37.2099,127.08066670000001
1974096,13759,91596,233000128,712,11,전하리교회.우미제일,233001683,37712.0,233001683,화성시,37.21315,127.07928329999999
1976238,13776,91597,233000128,712,12,동탄이마트.한림대병원,233001619,37692.0,233001619,화성시,37.2144833,127.07783329999998
1976658,13782,91598,233000128,712,13,예당마을.롯데캐슬(중),233001282,37587.0,233001282,화성시,37.211633299999995,127.0728
1977558,13791,91599,233000128,712,14,한빛마을.석우중학교(중),233001216,36841.0,233001216,화성시,37.208316700000005,127.06925
1977958,13799,91600,233000128,712,15,메타폴리스(중),233001218,36666.0,233001218,화성시,37.2043,127.06745
1979254,13808,91607,233000128,712,22,송화초교.양우내안애,233003104,55431.0,233003104,화성시,37.2007,127.0404
1979974,13817,91608,233000128,712,23,신창미션힐.송화초교,233000101,36350.0,233000101,화성시,37.2033,127.03855
2004154,13847,91609,233000128,712,24,병점정형외과(경유),277101836,,277101836,화성시,37.20605,127.03661670000001
2004478,13853,91610,233000128,712,25,병점역사거리,233000702,36345.0,233000702,화성시,37.2069167,127.03563329999999
2020078,13878,91611,233000128,712,26,홈플러스.벌말초교,233000100,36351.0,233000100,화성시,37.2033,127.03813329999998
2028394,13900,91618,233000128,712,33,메타폴리스(중),233001219,36667.0,233001219,화성시,37.2037,127.0675
2029690,13909,91619,233000128,712,34,한빛마을(중),233001562,36668.0,233001562,화성시,37.2075667,127.0692
2030185,13918,91620,233000128,712,35,예당마을.롯데캐슬(중),233001281,36672.0,233001281,화성시,37.210783299999996,127.07191670000002
2031085,13927,91621,233000128,712,36,동탄이마트.한림대병원,233001618,37684.0,233001618,화성시,37.2140333,127.07793329999998
2031505,13933,91622,233000128,712,37,우미제일.전하리교회,233003186,37760.0,233003186,화성시,37.21215138,127.07941940000002
2033647,13950,91623,233000128,712,38,예당고사거리,233002440,55312.0,233002440,화성시,37.2091833,127.08181670000002
2042047,13971,91624,233000128,712,39,한미약품.푸르지오,233002442,55314.0,233002442,화성시,37.2092333,127.09185
2050027,13992,91625,233000128,712,40,센트럴상록.동원1차,233000122,36792.0,233000122,화성시,37.20925,127.10001670000001
2050874,14003,91626,233000128,712,41,동탄2파출소.농협,233001166,36470.0,233001166,화성시,37.2092,127.1049
2052974,14015,91627,233000128,712,42,성원아파트.이지더원,233001493,37549.0,233001493,화성시,37.2086833,127.10843329999999
2055074,14027,91628,233000128,712,43,상록.경남아파트.이주택지,233001492,37550.0,233001492,화성시,37.2068333,127.1105667
2056166,14039,91629,233000128,712,44,한백초중교,233000135,36513.0,233000135,화성시,37.207,127.11475
2056220,14042,91630,233000128,712,45,동탄2부영아파트,233000981,36434.0,233000981,화성시,37.20475,127.11626670000001
2056274,14045,91631,233000128,712,46,LH4단지후문,233002501,55407.0,233002501,화성시,37.204133299999995,127.11981670000002
2056328,14048,91632,233000128,712,47,동탄2LH4단지,233001505,37583.0,233001505,화성시,37.2056,127.12275
2056382,14051,91633,233000130,73-1,1,화성운수차고지,233002292,37123.0,233002292,화성시,37.15520835,127.09926499999999
2056390,14052,91634,233000130,73-1,2,자이파밀리에.LH29,233003132,55528.0,233003132,화성시,37.1609833,127.10525
2056678,14061,91635,233000130,73-1,3,금호어울림.계룡리슈빌,233003127,55523.0,233003127,화성시,37.1639,127.10688329999999
2057173,14072,91636,233000130,73-1,4,아이파크.호수부영4차,233001754,55505.0,233001754,화성시,37.165516700000005,127.1092667
2057269,14078,91637,233000130,73-1,5,아이파크.호수부영5차,233001748,55503.0,233001748,화성시,37.1657667,127.11435
2057341,14084,91638,233000130,73-1,6,호수공원행복주택.호수부영6차,233001710,55501.0,233001710,화성시,37.167216700000004,127.11736670000002
2057413,14090,91639,233000130,73-1,7,호수부영1차,233001696,37696.0,233001696,화성시,37.1699333,127.11891670000001
2058061,14099,91640,233000130,73-1,8,서희스타힐스.단독주택,233001608,37654.0,233001608,화성시,37.1734833,127.12
2058181,14104,91641,233000130,73-1,9,창의고,233000374,55465.0,233000374,화성시,37.1818,127.12246670000002
2058301,14109,91642,233000130,73-1,10,한신더휴,233001614,55489.0,233001614,화성시,37.1865167,127.12378329999999
2058521,14114,91643,233000130,73-1,11,베라체아파트,233001568,36693.0,233001568,화성시,37.1907333,127.1227
2058761,14122,91644,233000130,73-1,12,예솔초.호반2차.대원2차,233002421,55340.0,233002421,화성시,37.1962,127.11868329999999
2059561,14130,91645,233000130,73-1,13,호반베르디움,233002428,55304.0,233002428,화성시,37.1996,127.11761670000001
2059573,14132,91646,233000130,73-1,14,무봉초,233002423,55299.0,233002423,화성시,37.2038833,127.1148
2059588,14135,91657,233000130,73-1,25,한화꿈에그린아파트,233001677,37737.0,233001677,화성시,37.206816700000005,127.06655
2061590,14149,91658,233000130,73-1,26,센트럴파크,233001675,37703.0,233001675,화성시,37.2080333,127.06393329999999
2065594,14163,91659,233000130,73-1,27,자연앤아너스빌,233001939,37943.0,233001939,화성시,37.2085667,127.0608
